Date,Open,High,Low,Close,Volume,Adj Close,PE,PE_Rank,PEG,ROE,Asset_Type,Name,Is_Core,Is_Tech
2022-03-30,91.29846500549728,92.78547696272157,88.56079243756098,89.19104766845703,881900,89.19104766845703,39.46,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-31,89.03348543646267,89.03348543646267,85.75418383797312,85.89205169677734,903900,85.89205169677734,40.97,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-01,86.14809401736103,87.97976804623974,85.32087936290591,86.60108947753906,639500,86.60108947753906,40.64,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-04,87.65479952161157,91.31717091802616,87.35936410169712,91.04241943359375,1011700,91.04241943359375,38.65,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-05,90.93409275527871,91.19013628257144,86.44352249968018,86.80789184570312,1443600,86.80789184570312,40.54,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-06,84.70047570231121,84.90727749175555,80.60380926407616,82.28777313232422,1478000,82.28777313232422,42.77,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-07,82.32716105493982,83.84371495100982,78.7918235897405,81.2833023071289,521200,81.2833023071289,43.29,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-08,80.79091634142056,80.98786827381524,78.84105915248094,78.99862670898438,874000,78.99862670898438,44.55,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-11,77.46238515703669,79.08725747798474,75.95567348394943,77.96461486816406,1424300,77.96461486816406,45.14,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-12,79.59934082037756,81.77569200623236,76.93060228442255,77.17679595947266,1440700,77.17679595947266,45.6,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-13,77.12755457108715,80.19020450374357,76.33973180203823,79.85537719726562,903500,79.85537719726562,44.07,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-14,79.6879678780867,79.69781772891074,76.47760772705078,76.47760772705078,673400,76.47760772705078,46.01,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-18,76.05415465960455,76.33973271573721,73.6217599077804,75.3451156616211,904900,75.3451156616211,46.71,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-19,75.33526410428708,79.224136907238,74.93150287332323,78.53578186035156,813600,78.53578186035156,44.81,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-20,77.91537772460947,78.0729377712559,73.96642903559561,74.01567077636719,1957600,74.01567077636719,47.55,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-21,76.10338553733186,76.96014220771896,70.15534561004141,70.72651672363281,1390800,70.72651672363281,49.76,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-22,70.72652064553728,72.41935014558757,68.57971143854137,69.04255676269531,1127700,69.04255676269531,50.97,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-25,68.40245311427469,71.62267074857766,68.12671738687256,71.23860168457031,1928500,71.23860168457031,49.4,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-26,70.52956841405313,70.80530413456331,66.72833737962581,66.80711364746094,1257200,66.80711364746094,52.68,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-27,66.14731797311406,68.10702512977473,65.07391710490747,65.19208526611328,1650200,65.19208526611328,53.98,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-28,64.61106680490452,66.33442248020906,61.68628482812733,65.56629943847656,2460000,65.56629943847656,53.67,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-04-29,65.1625421878984,68.15625827360125,63.01573672906214,63.09451675415039,2758100,63.09451675415039,55.77,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-02,62.80892958041934,66.46244284006059,62.20821640837675,66.39350891113281,2989600,66.39350891113281,53.0,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-03,66.00945061786427,67.850982114265,65.20685678839726,65.85189056396484,1761400,65.85189056396484,53.44,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-04,65.74355887044223,69.22966209309459,63.06497057417368,68.94407653808594,3816500,68.94407653808594,51.04,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-05,67.20102245726402,67.20102245726402,61.885209875223765,62.95664596557617,1686200,62.95664596557617,55.9,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-06,62.808928173741194,62.808928173741194,58.2592701833164,60.04171371459961,900600,60.04171371459961,58.61,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-09,57.64871188009246,58.387292905611396,52.892248272574214,53.39448547363281,2658200,53.39448547363281,65.91,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-10,55.31479495393775,56.70333093393359,50.26290327800097,52.55742645263672,2359000,52.55742645263672,66.96,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-11,50.12503535201414,52.261994716875606,46.92451747361643,47.18055725097656,2999400,47.18055725097656,74.59,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-12,45.348875554944236,51.690827218948456,44.41333881033183,49.76066589355469,2735000,49.76066589355469,70.72,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-13,52.54757938917631,56.14200484466293,52.54757938917631,55.50190353393555,2918600,55.50190353393555,63.4,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
