Date,Open,High,Low,Close,Volume,Adj Close,PE,PE_Rank,PEG,ROE,Asset_Type,Name,Is_Core,Is_Tech
2022-07-07,38.99747155310204,39.962516633536495,38.99747155310204,39.88531494140625,20700,39.88531494140625,91.7,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-08,39.40278836115041,40.13622092728431,39.40278836115041,39.99146270751953,8200,39.99146270751953,91.46,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-11,39.4992841825217,39.4992841825217,39.00710927017231,39.016761779785156,19500,39.016761779785156,93.75,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-12,39.15187540764356,39.325583802383306,38.621101393207454,38.80445861816406,5400,38.80445861816406,94.26,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-13,38.14823117437089,38.968521708494805,38.071029481587324,38.83341598510742,12300,38.83341598510742,94.19,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-14,38.41844457261797,38.82376172452975,37.93592205004411,38.7658576965332,25600,38.7658576965332,94.35,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-15,39.238732994710354,39.50894444037946,38.997471723547264,39.48964309692383,4400,39.48964309692383,92.62,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-18,39.981811740281344,40.15552012217175,39.32558089344074,39.40278625488281,6400,39.40278625488281,92.83,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-19,39.91426034692722,40.74419960595851,39.91426034692722,40.705596923828125,8900,40.705596923828125,89.86,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-20,40.7055948230258,41.52588152851256,40.7055948230258,41.429378509521484,12800,41.429378509521484,88.29,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-21,41.63205048929708,42.12422561645508,41.6224016568268,42.12422561645508,8600,42.12422561645508,86.83,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-22,42.133860855948114,42.133860855948114,41.19776611004701,41.429378509521484,7200,41.429378509521484,88.29,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-25,41.38113169246247,41.38113169246247,40.937208183243634,41.265323638916016,28500,41.265323638916016,88.64,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-26,41.16882207515744,41.16882207515744,40.46433962375638,40.59944534301758,7000,40.59944534301758,90.09,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-27,40.90825216734552,42.0759555969887,40.90825216734552,41.98910140991211,13600,41.98910140991211,87.11,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-28,41.91190675431401,42.452333306806196,41.51623843165062,42.41373062133789,7000,42.41373062133789,86.24,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-07-29,42.18211456953498,42.82869661089372,41.95050583931274,42.78044509887695,22700,42.78044509887695,85.5,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-01,42.51023044354103,42.97345159011698,42.33652205340575,42.64533615112305,16300,42.64533615112305,85.77,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-02,42.25931173217534,42.89624113870309,42.13385488019684,42.44266891479492,42900,42.44266891479492,86.18,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-03,42.60673835203157,43.50423049926758,42.60673835203157,43.50423049926758,17400,43.50423049926758,84.08,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-04,43.513883578070015,43.69724082124211,43.26297347260531,43.65864181518555,13900,43.65864181518555,83.78,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-05,43.01205184799932,43.484925479234,42.88659497745064,43.3980712890625,6700,43.3980712890625,84.28,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-08,43.349817974618915,43.5331788736714,42.915550686315264,43.0699577331543,10100,43.0699577331543,84.92,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-09,42.66464011971654,42.66464011971654,41.7188964270485,41.89260482788086,8400,41.89260482788086,87.31,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-10,42.751495350662246,43.26297173493324,42.732194007731756,43.224369049072266,7600,43.224369049072266,84.62,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-11,43.639332189379545,43.89024224722523,43.137508392333984,43.137508392333984,3800,43.137508392333984,84.79,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-12,43.417369670304716,44.015696449957154,43.417369670304716,43.996395111083984,8300,43.996395111083984,83.14,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-15,43.79373661608934,44.21835502763612,43.784084105966706,44.179752349853516,8800,44.179752349853516,82.79,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-16,44.07359567468286,44.488565246614975,43.87093714365198,44.266605377197266,6200,44.266605377197266,82.63,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-17,43.71653493590539,43.71653493590539,43.060304083845615,43.34016799926758,22200,43.34016799926758,84.39,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-18,43.59107431616023,43.97709373055004,43.59107431616023,43.81303787231445,4700,43.81303787231445,83.48,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-19,43.36912122201022,43.36912122201022,42.67429132136926,42.741844177246094,8300,42.741844177246094,85.58,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-22,42.06630357272301,42.06630357272301,41.4679768190609,41.56447982788086,11000,41.56447982788086,88.0,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-23,41.574134268552136,41.989100170834746,41.574134268552136,41.7092399597168,4200,41.7092399597168,87.69,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-08-24,41.62239135603124,41.99875831226952,41.62239135603124,41.854000091552734,2500,41.854000091552734,87.39,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
